Review,Class
"বিশাল এক পরিবারের ঘটনা নিয়ে এই বইটি। মা মারা গেছেন, ছোট বড় ভাই বোনেদের নিজেদের মাঝে নানারকম ঘটনা, নিজস্বতা নিয়ে মাথা উচু করে চলার চেষ্টা... তবে জাফর ইকবাল মাঝে মাঝে বাচ্চাদের দুষ্টুমি শিখিয়ে ফেলেন, এটা সত্য কথা। বাবা ব্যাস্ত রোজগারে, বড় বোন বিভিন্নভাবে চেষ্টা করে চলেছে হতাশায় মুষড়ে পড়া পরিবারটিকে জাগিয়ে তোলার। এরই মাঝে ঘটে নানারকম ঘটনা, কিছূ বিপদ, কিছু মরে রাখার মত মুহু‌‌‌‌‌‌‌‌‌র্ত। সব মিলিয়ে বইটি ভাল।",1
অনেক ভালো,1
"বইটি হাতে নেয়ার পর না শেষ করে বইটি রাখতে পারি নি।সুন্দর ও সাবলীল ভাষায় লেখা।মনে হচ্ছিল কেউ একজন সামনে বসে কথা বলছেন, দিকনির্দেশনা দিচ্ছেন।",1
"আমার প্রিয় বই গুলোর একটি , চমৎকার থ্রিলার ।",1
বইটা মাত্র পড়া শেষ করলাম..... খুব ভালই লাগলো... বিজ্ঞানের খুব কাছে থেকে বইটা লেখা হয়েছে...,1
"অনেক আগে অর্ডার করেছিলাম, হাতেও পেয়েছি এবং সম্পূর্ণ পড়েও শেষ করলাম। অসাধারণ এবং রকমারি সার্ভিস ও ভাল আর বইটির কভার ও পাতা গুলো উন্নত, পুরাটাই ভাল।",1
“শেয়ার বাজার জিজ্ঞাসা” বইটি অসাধারণ । শেয়ার বাজার বিষয়ক অনেক অজানা প্রশ্নের উত্তর আমি এখান থেকে সহজে জানতে পারলাম। নবীন বিনিয়োগকারী জন্য যথেষ্ট সহায়ক এবং বইটি যুগোপযুগি মনে হয়েছে।,1
অনেক সুন্দর লিখা। মনোমুগ্ধকর।,1
বরাবরের মতোই ভালো লেগেছে শাহরিয়ার সাহেবের এই বইটি,1
অনেক জানার একটি বই।,1
"স্যার, আপনাকে অসংখ্য ধন্যবাদ । বইটি যেমন দরকারি তেমন চমৎকার ।",1
নবীন সংবাদকর্মীদের জন্য একটি প্রয়োজনীয় বই।,1
"এক কথায় চমৎকার, দুই কথায় বেশি চমৎকার। তবে রেফারেন্সগুলোতে আরো মনোযোগ দেওয়া দরকার ছিলো। উইকি কোন রেফারেন্স নয়, যদিও কতিপয় নাস্তিককে উইকির চরম ভক্ত হিসেবে পাওয়া যায়। ইসলামি লেখনীর জগতে এই বই স্বীয় স্থানে উজ্জ্বল হয়ে রবে ইন শা আল্লাহ",1
